"This is quite good:
Vancouver director releases hilarious ""Stay in your fucking house!"" #COVIDCanada public service announcement video
https://t.co/vKVso2ily2 https://t.co/ljhWYQSG0U" 
"Seemed appropriate. #wfh #covid_19 #bahhumbug #morningcoffee @ North Vancouver, British Columbia https://t.co/74fxbocOHU" 
"Vancouver bans dining-in at restaurants, closes playgrounds, warns all retail to ensure social distancing
https://t.co/JwbesNfbx4"
COVID-19 could derail recovery of real-market market in Vancouver and beyond - https://t.co/aZK0afP2pG
"All #Starbucks locations across Canada are closed, effective immediately. Only drive-thru and delivery services will remain open. #COVIDCanada #COVIDbc

https://t.co/3F0S9h2IKN"
"The City of Vancouver says all restaurants must stop any dine-in services by the end of Friday or face prosecution. Mayor Kennedy Stewart says that in recent days, police officers have seen people in close proximity in restaurants and cafes. More: https://t.co/kPXLKPBQMR https://t.co/PJWQ7e0hho"
"Hang in there, film friends, we can do this!

https://t.co/vAVMgVenXG"
"Mayor of Vancouver calls on province to create rent bank, ban tenant evictions during pandemic | CBC News https://t.co/bPU6qICFeE"
#Coronavirus: Vancouver is now in a state of emergency following a rare city council vote conducted through a virtual meeting. Declaring an emergency enables the city more authority and flexibility to deploy resources in its fight against #COVID_19. https://t.co/BWaWPsqYU4
"Amid the COVID-19 pandemic, CTV News is making our live local newscasts free to watch without a login on https://t.co/MTcYrZrCxV. Watch CTV News Vancouver Island at 5 p.m. LIVE NOW here: https://t.co/KOAOxy46Vs"
"TOMORROW AT 11:10 | Dusty Kelly of Vancouver Musicians Association on the impacts of the pandemic on musicians, and how we can support them | @dustykelly @VMA145 | #Covid_19 #musicmatters https://t.co/KJBphz1ydo"
Pretty much the closest thing to being in a bubble yet still being with others. The drive-in theatre is open - https://t.co/eqLvk7HmFf
"B.C.'s Dr. Bonnie Henry reports 77 new COVID-19 cases and orders all B.C. restaurants to end dine-in service #BC #Vancouver #COVID19BC #COVID19Vancouver #BCfood #yvreats 
https://t.co/jLvqefyMAs"
"But buying, selling and even building a home can continue during the COVID-19 pandemic – using reasonable practices.

https://t.co/cdSURG93jL"
"Not strictly adhering g to the “not before 5” office policy ... #wfh #bcwine #itsfiveoclocksomewhere #covid_19 #happyhour #ridgebacksofinstagram #kamali #drinklocal @ North Vancouver, British Columbia https://t.co/d0Hss6WqD9"
"Also, I am now unemployed. So if you, or someone you know needs food or groceries delivered, or grass cut, or anything they can’t do themselves. Reach out to me. The price is zero and I’ve got the time. Happy to help my Vancouver fam. #Covid_19"
"B.C.'s Dr. Bonnie Henry reports 77 new COVID-19 cases and orders all B.C. restaurants to end dine-in service #BC #COVIDBC #COVIDVancouver #Vancouver
https://t.co/NEKO15V0sL"
"14 Ways Canadians Are Dealing With The #Coronavirus #COVID19 Outbreak (there are some really inspiring points in this article) #NorthVancouver #WestVancouver #Vancouver #Canada via @buzzfeed 

https://t.co/BeJ7tdZZD0"
"BC announces 77 new coronavirus cases, bringing total to 348 https://t.co/93oVYfknxI"
"@CityofVancouver the playgrounds are shut down so why not the beaches? Over 5000 people in Spanish banks area. This is far worse than 5 children at a playground. Eating, gathering, playing, etc. Absolute ignorance and selfishness. #CoronaCrisis #Covid_19 #covid19Canada #Vancouver https://t.co/l4W3g0jggM"
"Yes. Vancouver community response fund launched to deploy resources to local charities at the frontlines of the COVID-19 pandemic.

@VancouverFdn @CityofVancouver @uwlm @Vancity how do our nonprofits apply?

https://t.co/o7c651FsVo"
"People, go home and stay home. This is not only stupid but also candy for the law &amp; order crowd.
Coronavirus: Go home Vancouver. Social distancing is not a party https://t.co/tJp8zJlGKJ"
"B.C.'s Dr. Bonnie Henry reports 77 new COVID-19 cases and orders all B.C.restaurants to end dine-in service #BChealth #BCpoli #BritishColumbia #COVID19Canada #COVID19BC #COVID19Vancouver #Vancouver
https://t.co/61i1yPQazs"
A fourth longterm care facility in Metro Vancouver has a COVID-19 case. No new deaths. All B.C. restaurants to close dining services https://t.co/YEzI8ZaEBQ #COVID19BC #COVID19Vancouver #COVID19Canada #Vancouver #BritishColumbia #BCfood
"Vancouver bans dining-in at restaurants, defers property tax payments because of coronavirus - NEWS 1130 https://t.co/Lh0oA8gXzV"
Coronavirus: Go home Vancouver. Stay home. Covid-19 social distancing is not a party on the beach https://t.co/JPl8SyXvih via @scmpnews
"Tamara is one of the reasons we love Lynn Valley and all our North Shore neighbours and hoods. She has converted the lending library in front of her house into a non-perishable items and supplies swap!
📸: Paul McGrath
North Shore News
https://t.co/38ikFvnvQq https://t.co/NB72n9MC16"
@TuffTimmyy This is why Vancouver is fucked for the coronavirus.
"@JaKephas Jasun, I was looking up articles on coronavirus by followers of Steiner and I found one by Josef Graf on Vancouver Island. I think he is connected to the Waldorf School there. The key point for Steiner is that animal suffering causes the virus. 
https://t.co/74RYmEfu1d"
"THIS IS SO FUCKING COOL! Well Done Metro Vancouver,:  You can still see movies on the big screen and keep your social distance at Metro Vancouver's only drive-in theatre https://t.co/j1drIxLflv via @viawesome"
"They're open every night for a double feature from March 20-26! 

https://t.co/OzjJwVXvla"
"Wow!  Fantastic and easy to understand info on how to move around Vancouver, but only when you need to during COVID-19. @MLR_BC Visit https://t.co/PTDpGsgPQ1 @TransLink @VanEconomic #cdnmuni #cdnpoli #bcpoli #vanpoli #covid19Canada https://t.co/Z7Q9jivePK"
"Large gatherings may be cancelled, but that doesn't mean you can't find ways to celebrate on your own. How will you observe 4/20? 

#CommunityOverCorona #MyEden #4twenty

https://t.co/yHEy0TrTdr"
"@CTVVancouver Unbelievable masses of selfish people here in #Vancouver . Sitting at the beaches, playing sports, gathering, eating, and total ignorance to the #Covid_19 at #SpanishBanks! I saw over 5000 people at the beach today! #stayinside #StayHome #StayAtHome #CoronaCrisis https://t.co/LRjwcXqwnr"
"I cannot believe the mass amounts of selfish people here in #Vancouver . Sitting at the beaches, playing sports, gathering, eating, and total ignorance to the #Covid_19 at #SpanishBanks! I saw over 5000 people at the beach today! #stayinside #StayHome #StayAtHome #CoronaCrisis https://t.co/ZLEavCzJ1D"
He was 51 years old.  He is gone.  Canada is still allowing flight in from China.  Check https://t.co/Fk4v1akjrk.  https://t.co/5cpafOgJBG
"Segment on #investing during a pandemic #coronavirus #FinancialExpert @CityNewsVan @BT_Vancouver
https://t.co/4iTtVwRLXp"
"@mainlydana Hi Dana, their hours of operation remains the same. Visit https://t.co/bhmVMd7zeJ for the full list of facilities and services that are still opened. ^CC"
Pandemic ‘widespread’ in Vancouver as testing capacity fails needs: B.C. doctor | @scoopit https://t.co/AtcfuJA17e
Vancouver real estate market apparently immune to COVID-19 impacts - NEWS 1130 #vanre  https://t.co/SrYRnx8OzD
"On Wednesday the City of Vancouver asked developers to halt evictions for some tenants, and today at a city press conference the mayor... https://t.co/iAf8BTQiiw"
"A new round-up of take-out or delivery options, including new menu offerings, discounts, specials, and more to keep you fed and to support small local businesses.

https://t.co/HOeaSnZBgP"
#SocialDistancing #Socialisolation both crucial right now to prevent BC from experiencing the worst case scenario like #Italy but much promising research underway. Vancouver biotech identifying antibodies for COVID-19 - Technology | Business in Vancouver https://t.co/mPCUk01KWp
"BIV Afternoon COVID-19 Roundup: B.C., Vancouver ban table service at all restaurants. Plus: Canadians' response to outbreak alarming, poll shows. - https://t.co/RLpCcUPY2C"
"“When you came into our world you cried, and broke our hearts.”
""We'll cancel all our fun vacations for you. 
We'll stay inside for you.""

Two Vancouver women sing a musical tribute to BC's @DrBonnieHenry,
and she even has a Fan Club !   @bonniehenryfans 

https://t.co/Bpy7DHAxAO"
"#Vancouver style
keep away from #coronavirus 
from CCP https://t.co/UgTjiBHoUy"
"Update: Vancouver School District closes playgrounds. This decision was made in the interests of keeping our communities safe and healthy. For more information, please see here: https://t.co/TUyXTV1SYP"
Please read this message from Vancouver’s Japanese community about Coronavirus! It tells you how serious this deadly virus is and how we can stay safe and healthy to combat it. His story convinced me - must have social distancing for sure  https://t.co/qDWEg547HX
Sending good thoughts to Canada as we continue to battle this pandemic.  #CanadaCovid19 #Canada #canadalockdown #Covid_19 #CoronavirusPandemic #coronavirus #DrFauci #FridayVibes #CoronaVirusUpdate #Vancouver #Montreal #toronto #ontariolockdown https://t.co/yChOMsYakn
"Just look what you can do to fight COVID_19 with a #littlefreelibrary 
 https://t.co/uWL4Kbd9eT"
"Covid-19: How To Protect Your Aging Parents During These Challenging Times
https://t.co/rGqjlVArIG
#MyCareBase #Seniorcare #AssistedLiving #HomeCare #Vancouver #BritishColumbia #Caregiving #CareManagement #CarePlanning
#Covid19 #Coronavirus"
"Anti-social me says GOOD! But mother of a millennial STILL living at home is gonna need a couple more cases of vodka. Millennial is already working from home geez!
 
All Vancouver dining establishments will be ordered to close today |  https://t.co/pB6Gxin7FA"
"@SteveEwen @adriandix It's still business as usual all over Vancouver, roads/parks/construction sites all full.  We need to give our medical system a chance by controlling COVID-19 cases through social distancing.  Need to mandate citizens to stay home/isolate through government measures"
"Vancouver bans dining-in at restaurants, defers property tax payments because of coronavirus https://t.co/1VIbB2qtlx"
"Amazon blocks thousands of resellers during COVID-19 crisis, including Vancouver couple https://t.co/xTdwMqBVFz"
"Wonder if those airhorn things on top of Carleton Elementary still work 🤔

@wtfyvr #Covid_19 #Vancouver #STAYHOME https://t.co/H3zDOxal4Z"
"Vancouver bans dining-in at restaurants, defers property tax payments because of coronavirus https://t.co/xfkzblnvoi"
"Spring has sprung in Vancouver! 🌞 Out getting a little fresh air, sunshine and exercise to shake off some of the doom and gloom that is COVID-19... while maintaining proper #socialdistancing 💛 
#pibble #furkid #elderbull #forsanitysake #springhasspru… https://t.co/eQL9oQtsRn https://t.co/qyrKzdyCpQ"
"#LuvMyVancouver
Really enjoyed this footage from last summer #Whales #Orcas #Outdoors #FalseCreek #EnglishBay
Cheers from #Vancouver 🇨🇦🇨🇦🇨🇦
#BeSafe #StayHome #SocialDistance #WashYourHands #Covid_19 #COVID19BC https://t.co/w37XoCRHHg"
"Lee said even people in remote areas who don't travel should practice self-isolation and social distancing.

""There's no guarantee I picked this up in the US. I could've gotten it in Vancouver because symptoms can take a while to show"" https://t.co/SQT3ii8qhG #StayAtHomeChallenge"
Looking for a meal in Vancouver? Call or use an app (if you're lucky) https://t.co/bwjat51ecb
How Canada’s fire departments are responding to COVID-19: Vancouver’s fire department is preparing to stop responding to the site of non-critical medical calls to preserve its ability to respond to major fires and other emergencies during the COVID-19… https://t.co/j017wpw4oQ https://t.co/4MqqzI8mf5
"#Breaking: A grim milestone. The total number of #COVID19 cases has now topped 1,000 in #Canada. #Vancouver #News #TV https://t.co/9BZ3dFIXfw"
@cbcnewsbc @barryjmagee Please close all non essential businesses immediately.  It's still business as usual all over Vancouver.  Roads/parks/construction etc we will become the next Italy in COVID-19 case # if residents aren't mandated to stay home!
Coronavirus: Go home Vancouver. Social distancing is not a party https://t.co/wDNcSzUnNq via @scmpnews
Dr. Bonnie Henry says there are 18 healthcare workers ill with #coronavirus stemming from the outbreak at the Lynn Valley Care Centre in North Vancouver. She says none hospitalized. #bcpoli
"BC: 77 new cases of covid-19 
Total: 348
200 cases Vancouver Coastal Health region 
95 Fraser Health region
30 Island Health region 
19 Interior Health region 
4 Northern Health region"
"""None of us have operated in a pandemic, so this is new grounds for all of us,"" said their CEO in a letter to customers.

https://t.co/COzl6h2BfI"
"Vancouver-filmed #GoodDoctor is one of many TV productions donating gloves, masks and other medical supplies to hospitals @GoodDoctorABC @GoodDoctorFans @GoodDoctorFan #GoodNews @creativebcs 
https://t.co/TcJj5rGwHz"
"Vancouver bans dining-in at restaurants, closes playgrounds, warns all retail to ensure social distancing amid #Covid_19: 
https://t.co/pALNFXQqFI https://t.co/FBa1hmUyvy"
Restaurants in Vancouver ordered to do takeout and delivery only; Public parks/playgrounds closed. Other cities should follow suite! https://t.co/5vQr0ezzDI
"Case numbers by region: Vancouver Island has 30, Vancouver Coastal Health has 200, Fraser Health 95, Interior Health 19, 4 in Northern Health. Of those 22 are hospitalized,10 are in ICU, 6  are fully recovered. #Covid_19 #COVIDCanada #bcpoli https://t.co/R2Y4G0H3jU"
"B.C. announces 77 new COVID-19 cases, total of 30 in Vancouver Island region https://t.co/XOFV9HbPLg"
"Trudeau unveils new measures to mobilize industry in COVID-19 fight,  https://t.co/u96rLTbsAg someone ask CANADIAN government why flights from China are still landing in #Vancouver today &amp; everyday?"
"VANCOUVER, B.C. – Provincial Health Officials provided an update, on Friday afternoon, on the latest information regarding the coronavirus in British Columbia.

According to the Provincial Health Officer, Dr. https://t.co/DQsfTHoOaO https://t.co/Bdjlm111v4"
30 Cases of Coronavirus on Vancouver Island.
Coronavirus: Go home Vancouver. Stay home. Covid-19 social distancing is not a party on the beach | South China Morning Post https://t.co/5aFnhSxPCd
"Dr. Bonnie Henry says ALL restaurants must move to take-out / delivery models only (Vancouver ordered this earlier today, this applies province-wide). @cbcnewsbc #cbc  #bcpoli #bcleg #COVID19 #coronavirus"
"Eight new cases of COVID-19 were confirmed on Vancouver Island Friday, with Dr. Bonnie Henry paying tribute to the on-going efforts of healthcare staff in their battle against the coronavirus.

https://t.co/HQIhhvISSF

#Nanaimo #NanaimoBC #COVID19BC https://t.co/z1lIQaSfix"
"Dr. Bonnie Henry: Restaurants in B.C. must move to a take-out/delivery-only model, echoing the City of Vancouver's earlier announcement. All restaurant dining is now banned in B.C. #Covid_19"
"Apparently the spread of the market I saw and complained about yesterday was in response to people being pissy that the city had asked them FIRST THING IN THE MORNING to close due to coronavirus concerns. Real quality people 🙄
https://t.co/rmsBeTNVkm"
"BREAKING NEWS: 77 new COVID-19 cases in B.C.
https://t.co/G2bSb4pJzq https://t.co/TNkz9WPeiG"
"But as Kyla pointed out to me, she doesn't know how she got sick. It could've been in Ohio, or at home in Vancouver, since symptoms take a while to surface. 

Now her chest pains and cough keeps her up at night and she wants you to #StayAtHome! https://t.co/SQT3iiq19e #Covid_19"
@VanFoodBanks urgently need donations in face of COVID-19 pandemic https://t.co/QbnxZwFAdk
"The funniest part, she has a Doggy Poop Bag.

But no dog...?

#LikeAGoodNeighbor
#prepared #Vancouver 
#SecretPooper
#coronavirus #BC
#JustCauseTheyreRich https://t.co/Gv4kyNr7gW"
"Eight new COVID-19 cases on Vancouver Island, bringing total to 30 https://t.co/VJvaUGtzoL #yyj #COVID19"
"BREAKING 
https://t.co/CEOzx6b1ia"
"#COVID19 B.C. UPDATE:

• 77 new cases in B.C., total 348

-200 Vancouver Coastal Health
-95 Fraser Health
-30 Vancouver Island 
-19 Interior Health
-4 Northern Health

Of those:

-22 in hospital, 10 of those in ICU
-6 fully recovered from #coronavirus"
B.C. provides update on latest COVID-19 cases https://t.co/HJycacm0lS
"Not sure I have ever seen this.
 https://t.co/Pbz7MeLke7"
Group of travellers who visited Whistler confirmed positive for coronavirus https://t.co/ykE68ko6hx
"Here is a break down of the numbers by region in the province:200 in Vancouver Coastal Health,95 in Fraser Health,30 in Vancouver Island,19 in Interior Health,4 in Northern Health.22 are in hospital,10 are in ICU,6 have fully recovered. #Covid_19 #COVIDCanada #bcpoli"
"BREAKING:  77 new COVID-19 cases in BC for a total of 348. 
 Breakdown:
200 Vancouver Coastal 
95 Fraser 
30 Vancouver Island 
19 Interior 
4 North
22 in hospital 
10 ICU
(8 deaths)
#COVID19"
"I interviewed Vancouver lawyer Kyla Lee today about her  #coronavirus diagnosis. 

She's a ""normal"" 33-year-old living with #COVID19 and she wants to let you know what it's like so more people will self-isolate and take the pandemic seriously. https://t.co/SQT3iiq19e @TorontoStar"
"There’s NO need to stock up on bottled water, and if you use wipes, please DON’T flush them!  #COVID-19: Plans to maintain #MetroVancouver’s water, sewers, electricity, natural gas in place — Vancouver Sun https://t.co/RtsR4WA9mN https://t.co/WF3RG47Jbt"
"BREAKING: B.C. records 77 new cases of COVID-19. No new deaths. 
348 people total now in B.C.
200 Van Coastal Health
95 Fraser Health
30 Vancouver Island
19 Interior Health
4 Northern Health

22 people hospitalized
10 in ICU
6 have recovered fully
#covid19 #coronavirus"
"So weird to think that 2 weeks ago we were booking a romantic trip to #Vancouver staying at the gorgeous #RosewoodHotelGeorgia, looking forward to cocktails and cinemas. We would have arrived yesterday. Now I don’t even want to leave my house. #coronavirus"
"FRIDAY B.C. COVID-19 UPDATE from Dr. Bonnie Henry &amp; @adriandix:

77 new cases, for 348 total in B.C.

Vancouver Coastal: 200
Fraser: 95
Interior: 30
Island: 19
North: 4

22 people in hospital (10 in ICU) &amp; 6 recovered."
"🚨UPDATE: British Columbia has 77 new #coronavirus cases, totalling 348 (200 Vancouver Coastal, 95 Fraser, 30 Vancouver Isl., 19 Interior, 4 North); 22 people hospitalized, 10 intensive care, 6 recovered fully (8 dead). #bcpoli"
77 new cases of COVID-19 in B.C. 348 cases in total. @CityNewsVAN @BT_Vancouver @NEWS1130
"LIVE NOW: B.C. health officials are holding an update in Vancouver on COVID-19.
https://t.co/ZgY3BzkUeF"
"Stay home and stay safe, people. #Covid_19 Vancouver bans dining-in at restaurants, closes playgrounds, warns all retail to ensure social distancing
https://t.co/uI4ca1DXyu https://t.co/dnejh1FULC"
"COVID-19: Vancouver closes all restaurants, playgrounds https://t.co/fQWN81lk63"
"WATCH LIVE: Provincial update on COVID-19
https://t.co/cbZzc0tZuG https://t.co/fU5rQsynhp"
"@ianhanomansing Just wait, your Vancouver followers will vanish them. 🤫 😄🤗😅 

#VAN #YVR #Covid_19 #CoronaCrisis #coronavirus #panicbuying #COVIDKindness"
"🚨Exclusive: With finances in freefall amid the #coronavirus crisis, Vancouver city hall pushes the ""UP"" button on plans to revamp Mayor @KennedyStewart elevator #vanpoli #bcpoli #vanRE https://t.co/5bVygDuGUw"
"Vancouver bans dining-in at restaurants, closes playgrounds, warns all retail to ensure social distancing - - - -  https://t.co/r7Hw7czwcv"
🇨🇦 Saving #Canadians during #Covid19 Crisis... How much of Trudeau’s $82B financial aid package will you get? https://t.co/jRtWSincNa https://t.co/dqYPNDMjdM
The city of Vancouver has ordered all restaurants to do take-out and delivery only as of 12:01 Saturday. Inspectors will be monitoring and acting on complaints made to 311. Here's a link to the order https://t.co/7TBPlkNyzB #Covid_19 #COVIDbc COVIDyvr
"Maayyyyyyybe a little too early to say?

""Vancouver real estate market apparently immune to COVID-19 impacts"" - CityNews Vancouver https://t.co/4npzX6w5wR via @GoogleNews"
"""City shuts down all restaurant table service, closes playgrounds, and creates dedicated COVID-19 task force"". See full media release here: https://t.co/2nK9RtHPqx @CityofVancouver #COVID19 #vanpoli"
"Childcare operators call for clarity, direction amid coronavirus outbreak
https://t.co/VxBiFClzYS https://t.co/rBkfnaDAcN"
"Vancouver bans dining-in at restaurants, closes playgrounds, warns all retail to ensure social distancing https://t.co/r7Hw7czwcv"
"@CityofVancouver measures to slow the spread of #COVID19, deferral of property tax payments... https://t.co/mx95uWkyns"
Is cellphone service in #Vancouver buckling under the data streaming loads from #Covid_19-driven work from home demands? Anecdotal reports suggest it may be. @TELUSsupport
"Vancouver Island Has 22 COVID-19 Cases, But we're not being told how bad the situation really is:  https://t.co/djx70ytRnt"
"It was just 3 weeks ago when we presented our Vancouver 2020 Seminar. It seems like a lot has changed since then, doesn't it? Find out what has changed here: https://t.co/WBQ3GJXxBC 

Let us know how we can support you better during these trying times. We're here for you 🌸 https://t.co/O4x3MrH07L"
"Vancouver bans dining-in at restaurants, defers property tax payments for 6 months because of coronavirus https://t.co/W0ivcKaIJ8"
#Coronavirus confirmed at 4th Metro Vancouver seniors’ home - BC | https://t.co/c1O7YLqj9t https://t.co/Hyw4PFCoH5
"The Archbishop of the Vancouver Catholic Archdiocese orders all masses for congregants stopped, effective Saturday. https://t.co/G7NumfTY2A"
@JJBeanCoffee  just so your aware https://t.co/YrHmHpTczh
The University of Victoria and a private school on Vancouver Island both have confirmed cases of COVID-19 https://t.co/goB66X5uCU https://t.co/Ms4B3CC0gm
The University of Victoria and a private school on Vancouver Island both have confirmed cases of COVID-19 https://t.co/4T4ntcDLf5 https://t.co/eysmuKTa4h
"Archbishop Miller announced Masses will no longer be offered with a public congregation in the Archdiocese of Vancouver, joining dioceses across British Columbia and Canada that have made the same decision.  @archbmiller #coronavirus #COVID19  https://t.co/UdJwqQwVZx"
"Vancouver bans dining-in at restaurants, defers property tax payments because of coronavirus https://t.co/HVsSVEr20n #COVID19Canada #COVID19Vancouver"
"#covid19 Catholic church services in Vancouver will be held in front of empty pews beginning Saturday. The Archbishop of Vancouver is directing all masses, whether Sunday or weekday, to be offered without a public congregation. https://t.co/RX4Mp3TGY1"
"@NeetuGarcha @kennedystewart Yesterday was the time... The people of #Vancouver better figure out the *real* meaning of #SocialDistancing very soon, otherwise they are going to be in for a really nasty surprise. #StayHome #SelfIsolate #CoronaCrisis #Coronavirus #COVID19 #COVID_19 #COVIDBC #COVIDVancouver"
"Effective immediately we are temporarily closing all of our playgrounds across #Vancouver to help minimize public gatherings and potential risk to the community. For up-to-date info on closures, visit https://t.co/rptOANwIlL #COVID19 https://t.co/YZr8Rak5RY"
How to apply for EI and Canada's coronavirus emergency fund https://t.co/gsuYhhBPRY
Metro Vancouver gas prices hit 99 cents per litre as coronavirus hammers oil markets | https://t.co/xENxRrGLj4 ! Still it’s 3.74 cdn per us gal.  https://t.co/h5Bv10cYzj
"Vancouver bans dining-in at restaurants, warns all retail to ensure social distancing | CBC News https://t.co/YSFCN35SmK"
Trend - COVID-19: Bowen Island tells visitors to stay away | Vancouver Sun #bcmuni #munipoli  https://t.co/PhceqG5JDo
"Homelessness should not be a death sentence.  Please sign.  Let us care.  

Department of Health Canada and City of Vancouver: Prioritize a COVID-19 Protection Plan for the Homeless - Sign the Petition! https://t.co/U8jxd22kHq via @CdnChange"
"Vancouver bans dining-in at restaurants, warns all retail to ensure social distancing
 https://t.co/a4we6KZ9BV"
"#vanre What about Oppenheimer Park...? ""@ParkBoard announced Friday it is closing playgrounds across the city effective immediately in an effort to minimize public gatherings and the potential of spreading #Covid_19."" https://t.co/ZU1UIS5LyB"
"Sign and share this petition.

Prioritize a COVID-19 Protection Plan for the Homeless, a petition to Health Canada, Vancouver Coastal Health Authority, First Nations Health Authority, City of Vancouver, Vancouver Parks Board, and the Canadian Red Cross.

https://t.co/9tAV1ZvV21"
"Nicole Davidson, CEO of Vancouver's Beacon HR, discusses everything from the technological pressures to the psychological stresses of working from home as COVID-19 brings about a new workplace reality for companies and employees: https://t.co/6z7AnGXc4n

#covid-19 #remoteworking https://t.co/8XvMiOHmQZ"
"COVID-19: Vancouver closes all restaurants, playgrounds https://t.co/HmroJAMEYv"
"In Vancouver, the restaurant has been closed or closed due to the influence of COVID-19, but the Cannabis Dispensary doesn't seem to close. Lone Surviver Cannabis society BigUp🔥"
Help COVID-19 Coming Together - Vancouver https://t.co/t94sgeHq3y
"There is still AWESOME in Vancouver, and we want to shout it out!

https://t.co/xxYYrY3Bce"
"A safe supply for drug users may be the only way to head off an even greater coronavirus tragedy

Business was brisk Thursday at Hastings and Main, an intersection in Vancouver’s Downtown Eastside, a neighborhood which is ground zero for Vancouver’s stre… https://t.co/lJI5qgJryb"
Vancouver real estate market apparently immune to COVID-19 impacts via @NEWS1130 https://t.co/3nxAnG8tpi #VANRE
"COVID-19 confirmed at 4th Metro Vancouver long-term home 

https://t.co/p6K9kOcGSp"
"https://t.co/QM5klthyEX
I believe this flight is the cause of many of the recent flare ups of #COVID19  in Van. None of the current airport procedures were in place by then and no apparent contact tracing has occured. We can only assume that all members of the flight were exposed"
"Vancouver's mayor has urgently asked Ottawa for a legal exemption, saying users' need to source drugs makes social-distancing impossible for them

https://t.co/iPOslu2I4T"
@JustinTrudeau My business mfgs Hospital Pillows near Vancouver. We work in nonwovens and are ready to scale production to make Canadian surgical and n95 masks.  How do we connect with government on this initiative?   I want to keep my staff employed in the fight against COVID-19.
Hopefully they can enforce this. I saw a lot of them open yesterday and looked like it was business as usual  #COVID19Vancouver https://t.co/cAxShrv9yl
Donate if you can  - Greater Vancouver Food Bank Struggling Amid COVID-19 https://t.co/bF69yzOHa0 #COVID19 #coronaviruspandemic #coronavirusVancouver #pandemicpreparedness
"A good summary of financial support available to those in British Columbia...unfortunately, these may only stem the short-term bleeding and not the long term effects.  https://t.co/sslunztCYk"
"Wait, people are still into Bikram?
Vancouver Sun: COVID-19: Delta yanks yoga studio's business license.
https://t.co/vJ4Jb8i0hV

via @GoogleNews"
"Vancouver bans dining-in at restaurants, defers property tax payments because of coronavirus | @scoopit https://t.co/3Mr3bHOfXu"
BREAKING NEWS- @CityofVancouver  is banning #dine in at all #restaurants in #Vancouver as of #Saturday #night and deferring #property #taxes for those who live in #Vancouver for 60 days. #COVID19 #coronavirus #coronavirusoutbreak https://t.co/c0w3Qm8wtv
"COVID-19: City of Vancouver shuts down dine-in service at all restaurants, effective at midnight tonight #Vancouver #COVIDVancouver #vanpoli #vaneats
https://t.co/t5fIGxwxMh"
"#WashYourHands ✨
♡
#CoronaVirus #covid_19 #StayHome #SocialDistancing #Vancouver #Canada
♡
📸 courtesy @sarashakeel 🖤 https://t.co/Y5eeS9nFiy"
"The novel coronavirus has been confirmed at another Metro Vancouver seniors’ facility, Vancouver Coastal Health (VCH) confirmed. https://t.co/suPEko631t"
"#Burnaby and the rest of the #GVRD should follow suit immediately.
https://t.co/wJB4BXd2Wz"
"The novel coronavirus has been confirmed at another Metro Vancouver seniors’ facility, Vancouver Coastal Health (VCH) confirmed. https://t.co/nzxtAw8OZy"
All Vancouver dining establishments will be ordered to close today https://t.co/G0CDMA6vpB
"COVID-19 Need to Know:

🆕 City shuts down all restaurant table service, closes playgrounds, and creates dedicated #COVID19 task force

Full details: https://t.co/fAdWxlOsgm https://t.co/8niqUcJSW2"
"COVID-19: City of Vancouver shuts down dine-in service at all restaurants, effective at midnight tonight #Vancouver #COVID19Vancouver #COVID19BC #vanpoli #yvrfood
https://t.co/xvazIiUadD"
"Take-out and delivery is still allowed for the time being. And property taxes deferred 60 days! 

Read more in the link https://t.co/ShIXVxHJwK"
City of Vancouver closing all restaurant table service and park playgrounds https://t.co/2d2W65tz8m
"Shameful hoarding! “B.C. couple confronted at Costco for buying bulk Lysol wipes to re-sell for profit. Vancouver pair tells the Star they've made $30K selling cleaning products on Amazon during COVID-19 pandemic.”
https://t.co/ruHOtVsuu7 https://t.co/j9P6kAHM7c"
"Walmart to hire 10,000 workers in Canada during coronavirus pandemic | Venture https://t.co/jUYELfYyEX"
Fraser Health has confirmed a case of COVID-19 at a fourth long-term care facility in Metro Vancouver. https://t.co/kIVGsVG3Mu
"“The faster and better societies close down, the sooner they reopen,” Gov. Andrew Cuomo #CoronaCrisis @CKNW @global Thank you @kennedystewart https://t.co/I7L60aICLZ"
"Judging from the empty streets, businesses and workplaces in Vancouver, most people are following the advice. But not everyone. - Coronavirus: Go home Vancouver. Stay home. Covid-19 social distancing is not a party on the beach | South China Morning Post https://t.co/h66RxyBzsw"
"Vancouver Mayor Kennedy Stewart announced new measures Friday, including an order to ban dine-in service at restaurants and a 60-day grace period for property tax payments. https://t.co/OIouKU61Vo"
"@NEWS1130 Fix your article at the link please - restaurant dine in ban is TONIGHT, not Saturday night. https://t.co/HuNADSi2lF"
"Here in the Portland/Vancouver Metro area, we've been sharing this Fundraising Event Calendar so everyone in the event industry, nonprofit industry and press can work together to #KeepFundraising during the COVID-19 health crisis.

Submit your event here: https://t.co/n9Dp2vS6qg"
"""Two Queens. One Couch. All the Crazy.""

https://t.co/Z0TjqyTG1q"
"Bif Naked launched an unlicensed CBD brand that claims it can help defend against Coronavirus

https://t.co/FP2yOlPcSQ"
#FoodBanksCanada is trying to raise $150M to deal with #coronavirus impact https://t.co/WIovAqEALq https://t.co/sIjd8x3Kg5
"Playgrounds in Vancouver are off-limits immediately. 

